country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","17-01-2026 18:00:00",26.1209,85.3647,PM2.5,95,123,106
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","17-01-2026 18:00:00",26.1209,85.3647,OZONE,7,23,15
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","17-01-2026 18:00:00",25.586562,85.043586,PM2.5,103,340,238
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","17-01-2026 18:00:00",25.586562,85.043586,PM10,102,414,200
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","17-01-2026 18:00:00",14.465052,78.824187,PM10,49,120,93
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","17-01-2026 18:00:00",14.465052,78.824187,NH3,3,4,3
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","17-01-2026 18:00:00",16.9872867,81.7363176,NH3,7,11,9
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","17-01-2026 18:00:00",16.9872867,81.7363176,SO2,7,16,10
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","17-01-2026 18:00:00",13.67,79.35,NH3,1,2,2
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","17-01-2026 18:00:00",13.67,79.35,SO2,15,76,34
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","17-01-2026 18:00:00",13.615387,79.409230,NO2,39,41,40
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","17-01-2026 18:00:00",13.615387,79.409230,NH3,5,5,5
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","17-01-2026 18:00:00",25.42742023,86.13886079,NH3,10,11,11
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","17-01-2026 18:00:00",25.42742023,86.13886079,SO2,24,32,29
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","17-01-2026 18:00:00",26.80365,84.51954,SO2,17,24,20
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","17-01-2026 18:00:00",25.251013,86.989001,PM10,82,136,112
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","17-01-2026 18:00:00",25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","17-01-2026 18:00:00",25.251013,86.989001,CO,46,68,56
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","17-01-2026 18:00:00",25.265194,87.012947,NO2,7,10,8
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","17-01-2026 18:00:00",25.265194,87.012947,CO,64,82,72
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","17-01-2026 18:00:00",16.5150833,80.5181667,PM10,66,182,123
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","17-01-2026 18:00:00",16.5150833,80.5181667,NH3,6,7,6
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","17-01-2026 18:00:00",16.5150833,80.5181667,SO2,1,43,13
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","17-01-2026 18:00:00",14.675886,77.593027,PM10,NA,NA,NA
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","17-01-2026 18:00:00",14.675886,77.593027,SO2,10,10,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","17-01-2026 18:00:00",25.204762,85.514960,PM2.5,98,340,236
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","17-01-2026 18:00:00",25.567520,83.966379,NO2,9,10,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","17-01-2026 18:00:00",25.567520,83.966379,CO,22,28,24
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","17-01-2026 18:00:00",22.126650,83.483212,OZONE,1,58,49
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","17-01-2026 18:00:00",22.1910172,83.5197009,PM2.5,18,55,39
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","17-01-2026 18:00:00",22.1910172,83.5197009,NO2,15,38,25
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","17-01-2026 18:00:00",22.1910172,83.5197009,NH3,1,2,2
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","17-01-2026 18:00:00",21.258815,81.578979,PM2.5,27,87,64
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","17-01-2026 18:00:00",21.258815,81.578979,SO2,3,6,4
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","17-01-2026 18:00:00",21.219665,81.630094,PM2.5,31,110,70
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","17-01-2026 18:00:00",21.219665,81.630094,OZONE,2,9,6
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","17-01-2026 18:00:00",21.237755,81.705301,PM2.5,47,85,65
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","17-01-2026 18:00:00",21.185571,81.343175,CO,27,34,28
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","17-01-2026 18:00:00",21.224231,81.408350,SO2,9,80,41
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","17-01-2026 18:00:00",21.224231,81.408350,OZONE,1,18,14
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","17-01-2026 18:00:00",22.118125,83.140608,NH3,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","17-01-2026 18:00:00",22.118125,83.140608,SO2,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","17-01-2026 18:00:00",22.118125,83.140608,CO,26,30,28
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","17-01-2026 18:00:00",22.368195,82.746431,CO,17,105,23
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","17-01-2026 18:00:00",22.348441,82.549611,PM10,17,135,56
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","17-01-2026 18:00:00",22.348441,82.549611,NH3,1,1,1
India,Delhi,Delhi,"DTU, Delhi - CPCB","17-01-2026 18:00:00",28.7500499,77.1112615,OZONE,14,50,32
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","17-01-2026 18:00:00",28.498571,77.264840,PM10,177,467,352
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","17-01-2026 18:00:00",28.498571,77.264840,CO,65,126,90
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","17-01-2026 18:00:00",28.5710274,77.0719006,NH3,23,43,30
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","17-01-2026 18:00:00",28.5710274,77.0719006,SO2,18,31,26
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","17-01-2026 18:00:00",28.6811736,77.3025234,PM2.5,276,456,372
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","17-01-2026 18:00:00",28.6811736,77.3025234,NH3,13,24,20
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","17-01-2026 18:00:00",28.6811736,77.3025234,SO2,13,23,19
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","17-01-2026 18:00:00",28.732820,77.170633,PM10,168,476,356
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","17-01-2026 18:00:00",28.732820,77.170633,CO,92,139,109
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","17-01-2026 18:00:00",28.732820,77.170633,OZONE,5,98,65
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","17-01-2026 18:00:00",28.580280,77.233829,PM2.5,267,493,422
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","17-01-2026 18:00:00",28.580280,77.233829,OZONE,5,206,101
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","17-01-2026 18:00:00",28.5918245,77.2273074,CO,58,110,86
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","17-01-2026 18:00:00",30.735567,76.775714,PM2.5,58,342,159
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","17-01-2026 18:00:00",30.735567,76.775714,CO,59,139,73
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","17-01-2026 18:00:00",30.735567,76.775714,OZONE,4,110,74
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","17-01-2026 18:00:00",30.751462,76.762879,NO2,10,40,19
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","17-01-2026 18:00:00",21.194815,81.314770,PM2.5,11,72,40
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","17-01-2026 18:00:00",28.611281,77.237738,NO2,33,154,90
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","17-01-2026 18:00:00",28.611281,77.237738,SO2,3,15,8
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","17-01-2026 18:00:00",28.611281,77.237738,OZONE,2,213,112
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","17-01-2026 18:00:00",28.60909,77.0325413,PM2.5,72,265,110
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","17-01-2026 18:00:00",28.570173,76.933762,SO2,13,33,17
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","17-01-2026 18:00:00",25.892357,86.590325,SO2,17,20,19
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","17-01-2026 18:00:00",25.859655,85.77944,PM10,94,264,150
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","17-01-2026 18:00:00",25.859655,85.77944,SO2,24,32,28
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","17-01-2026 18:00:00",25.859655,85.77944,CO,6,18,7
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","17-01-2026 18:00:00",25.859655,85.77944,OZONE,7,10,8
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","17-01-2026 18:00:00",22.06631475,83.33820077,NO2,38,99,64
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","17-01-2026 18:00:00",28.695381,77.181665,NH3,3,10,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","17-01-2026 18:00:00",28.822836,77.101981,SO2,7,20,12
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","17-01-2026 18:00:00",28.567890,77.250515,PM2.5,341,500,453
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","17-01-2026 18:00:00",28.567890,77.250515,NO2,35,120,74
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","17-01-2026 18:00:00",28.567890,77.250515,NH3,8,11,9
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","17-01-2026 18:00:00",28.567890,77.250515,SO2,3,109,24
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","17-01-2026 18:00:00",28.6573814,77.1585447,PM10,185,500,399
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","17-01-2026 18:00:00",28.530785,77.271255,PM2.5,315,490,431
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","17-01-2026 18:00:00",28.530785,77.271255,NO2,50,186,114
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","17-01-2026 18:00:00",28.530785,77.271255,NH3,15,22,19
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","17-01-2026 18:00:00",28.623763,77.287209,PM2.5,351,500,444
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","17-01-2026 18:00:00",28.623763,77.287209,NH3,12,17,14
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","17-01-2026 18:00:00",28.623763,77.287209,OZONE,2,304,156
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","17-01-2026 18:00:00",28.674045,77.131023,NH3,6,8,7
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","17-01-2026 18:00:00",28.6514781,77.1473105,CO,70,178,91
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","17-01-2026 18:00:00",28.5504249,77.2159377,NH3,2,28,12
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","17-01-2026 18:00:00",28.5504249,77.2159377,SO2,30,37,33
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","17-01-2026 18:00:00",28.5504249,77.2159377,OZONE,14,19,16
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","17-01-2026 18:00:00",28.710508,77.249485,PM2.5,328,500,437
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","17-01-2026 18:00:00",28.710508,77.249485,NO2,24,136,63
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","17-01-2026 18:00:00",28.710508,77.249485,NH3,8,13,11
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","17-01-2026 18:00:00",28.531346,77.190156,SO2,5,13,10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","17-01-2026 18:00:00",28.672342,77.315260,NO2,34,166,96
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","17-01-2026 18:00:00",28.672342,77.315260,CO,55,155,93
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","17-01-2026 18:00:00",28.699793,77.165453,PM2.5,290,500,459
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","17-01-2026 18:00:00",28.699793,77.165453,SO2,2,8,5
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","17-01-2026 18:00:00",28.3419248,77.319699,PM2.5,124,340,229
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","17-01-2026 18:00:00",28.3419248,77.319699,OZONE,15,16,15
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","17-01-2026 18:00:00",28.806223,76.141105,PM10,46,85,64
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","17-01-2026 18:00:00",28.806223,76.141105,NO2,1,35,32
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","17-01-2026 18:00:00",28.806223,76.141105,NH3,1,9,8
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","17-01-2026 18:00:00",28.593883,76.270653,PM2.5,78,400,310
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","17-01-2026 18:00:00",28.593883,76.270653,PM10,70,332,196
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","17-01-2026 18:00:00",28.593883,76.270653,NO2,9,22,16
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","17-01-2026 18:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","17-01-2026 18:00:00",28.593883,76.270653,SO2,9,12,10
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","17-01-2026 18:00:00",28.206800,76.799700,PM2.5,165,490,367
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","17-01-2026 18:00:00",28.699793,77.165453,OZONE,44,69,54
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","17-01-2026 18:00:00",22.977134,72.553024,PM10,114,196,159
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","17-01-2026 18:00:00",22.977134,72.553024,CO,33,114,46
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","17-01-2026 18:00:00",22.977134,72.553024,OZONE,1,40,32
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","17-01-2026 18:00:00",23.002657,72.591912,NO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","17-01-2026 18:00:00",23.002657,72.591912,SO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","17-01-2026 18:00:00",23.020509,72.579261,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","17-01-2026 18:00:00",23.020509,72.579261,NO2,22,147,83
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","17-01-2026 18:00:00",23.020509,72.579261,CO,16,60,28
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","17-01-2026 18:00:00",23.020509,72.579261,OZONE,3,76,53
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","17-01-2026 18:00:00",23.016834,72.625775,SO2,26,61,40
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","17-01-2026 18:00:00",23.023389,72.515201,PM2.5,68,190,116
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","17-01-2026 18:00:00",23.023389,72.515201,PM10,99,164,118
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","17-01-2026 18:00:00",23.023389,72.515201,NO2,2,41,15
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","17-01-2026 18:00:00",23.023389,72.515201,NH3,1,17,7
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","17-01-2026 18:00:00",23.023389,72.515201,CO,1,88,22
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","17-01-2026 18:00:00",21.613267,73.010555,NO2,25,25,25
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","17-01-2026 18:00:00",23.163798,72.677768,PM10,116,168,143
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","17-01-2026 18:00:00",23.163798,72.677768,NO2,18,77,40
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","17-01-2026 18:00:00",23.163798,72.677768,NH3,5,13,9
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","17-01-2026 18:00:00",23.243639,72.68994,CO,2,73,7
India,Gujarat,Surat,"Science Center, Surat - SMC","17-01-2026 18:00:00",21.170046,72.795405,PM10,41,243,110
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","17-01-2026 18:00:00",20.362421,72.918013,NO2,1,9,4
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","17-01-2026 18:00:00",20.362421,72.918013,OZONE,3,18,13
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","17-01-2026 18:00:00",30.379589,76.778328,PM10,45,142,109
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","17-01-2026 18:00:00",28.563262,77.186937,PM2.5,193,500,443
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","17-01-2026 18:00:00",28.563262,77.186937,NH3,11,16,13
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","17-01-2026 18:00:00",28.563262,77.186937,OZONE,1,75,31
India,Delhi,Delhi,"Rohini, Delhi - DPCC","17-01-2026 18:00:00",28.732528,77.119920,OZONE,3,212,122
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","17-01-2026 18:00:00",28.6514781,77.1473105,PM10,170,500,401
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","17-01-2026 18:00:00",28.6514781,77.1473105,NO2,66,259,138
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","17-01-2026 18:00:00",28.6514781,77.1473105,NH3,15,26,19
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","17-01-2026 18:00:00",28.39072,77.30059,OZONE,24,37,30
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","17-01-2026 18:00:00",28.376058,77.315741,OZONE,14,16,15
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","17-01-2026 18:00:00",28.4417,77.3217,PM10,161,163,162
India,Delhi,Delhi,"Pusa, Delhi - DPCC","17-01-2026 18:00:00",28.639652,77.146275,NH3,11,29,22
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.938539,77.590100,OZONE,14,53,50
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","17-01-2026 18:00:00",12.920984,77.584908,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","17-01-2026 18:00:00",12.920984,77.584908,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","17-01-2026 18:00:00",12.920984,77.584908,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","17-01-2026 18:00:00",12.920984,77.584908,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","17-01-2026 18:00:00",12.7816279,77.6299145,NH3,4,5,4
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","17-01-2026 18:00:00",12.7816279,77.6299145,OZONE,20,21,20
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","17-01-2026 18:00:00",12.921418,77.502466,NH3,2,3,3
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","17-01-2026 18:00:00",12.990328,77.5431385,SO2,6,6,6
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","17-01-2026 18:00:00",28.1485564,77.3320667,SO2,10,15,13
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","17-01-2026 18:00:00",28.1485564,77.3320667,CO,36,82,46
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","17-01-2026 18:00:00",28.3153,76.9143,SO2,1,14,6
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","17-01-2026 18:00:00",28.3153,76.9143,CO,101,116,103
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","17-01-2026 18:00:00",30.7057778,76.8531805555555,NO2,24,26,25
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","17-01-2026 18:00:00",30.7057778,76.8531805555555,OZONE,41,49,44
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","17-01-2026 18:00:00",29.432304,76.972765,PM2.5,206,386,313
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","17-01-2026 18:00:00",29.8006,76.4155,PM2.5,84,398,204
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","17-01-2026 18:00:00",29.8006,76.4155,PM10,102,426,183
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","17-01-2026 18:00:00",29.8006,76.4155,SO2,27,35,31
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","17-01-2026 18:00:00",29.695300,77.002700,PM10,108,191,146
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","17-01-2026 18:00:00",29.695300,77.002700,OZONE,32,32,32
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","17-01-2026 18:00:00",29.966942,76.875879,NO2,16,21,19
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","17-01-2026 18:00:00",29.966942,76.875879,SO2,2,13,8
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","17-01-2026 18:00:00",29.966942,76.875879,OZONE,1,55,37
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","17-01-2026 18:00:00",13.0246342,77.5080115,OZONE,21,22,21
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","17-01-2026 18:00:00",12.917348,77.622813,NO2,37,104,61
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","17-01-2026 18:00:00",12.917348,77.622813,NH3,3,7,5
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","17-01-2026 18:00:00",11.55358,76.55521,SO2,2,5,3
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","17-01-2026 18:00:00",11.55358,76.55521,OZONE,14,38,32
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","17-01-2026 18:00:00",13.328028,75.797056,PM10,40,50,44
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","17-01-2026 18:00:00",13.328028,75.797056,SO2,2,8,5
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","17-01-2026 18:00:00",12.9135218,77.5950804,SO2,19,20,19
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","17-01-2026 18:00:00",12.9135218,77.5950804,OZONE,22,23,23
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","17-01-2026 18:00:00",12.9352049,77.6814488,OZONE,14,64,52
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.951913,77.539784,PM10,107,179,135
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.951913,77.539784,SO2,16,31,22
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.951913,77.539784,CO,1,62,6
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","17-01-2026 18:00:00",12.938539,77.590100,PM2.5,40,144,80
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","17-01-2026 18:00:00",14.475800,75.905200,OZONE,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","17-01-2026 18:00:00",15.3714823,75.1160168,SO2,1,5,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","17-01-2026 18:00:00",15.3714823,75.1160168,OZONE,25,39,34
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","17-01-2026 18:00:00",15.347630,76.181767,NO2,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","17-01-2026 18:00:00",15.347630,76.181767,NH3,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","17-01-2026 18:00:00",15.347630,76.181767,OZONE,18,53,53
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","17-01-2026 18:00:00",12.415911,75.735050,PM10,31,62,45
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","17-01-2026 18:00:00",28.4275,77.1465,NO2,48,101,66
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","17-01-2026 18:00:00",28.4275,77.1465,NH3,12,23,16
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","17-01-2026 18:00:00",28.4275,77.1465,OZONE,4,19,16
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","17-01-2026 18:00:00",28.4501238,77.0263051,NO2,9,45,26
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","17-01-2026 18:00:00",28.4501238,77.0263051,CO,66,114,93
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","17-01-2026 18:00:00",29.140560,75.744941,NH3,10,11,11
